run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff,crop_data
77,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2009,01.12.2009,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2009_100_25832_etrs89-utm32n.asc
78,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2010,01.12.2010,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2010_100_25832_etrs89-utm32n.asc
79,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2011,01.12.2011,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2011_100_25832_etrs89-utm32n.asc
80,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2012,01.12.2012,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2012_100_25832_etrs89-utm32n.asc
81,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2013,01.12.2013,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2013_100_25832_etrs89-utm32n.asc
82,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2014,01.12.2014,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2014_100_25832_etrs89-utm32n.asc
83,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2015,01.12.2015,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2015_100_25832_etrs89-utm32n.asc
84,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2016,01.12.2016,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2016_100_25832_etrs89-utm32n.asc
85,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2017,01.12.2017,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2017_100_25832_etrs89-utm32n.asc
86,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2018,01.12.2018,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2018_100_25832_etrs89-utm32n.asc
87,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2019,01.12.2019,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2019_100_25832_etrs89-utm32n.asc
88,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2020,01.12.2020,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2020_100_25832_etrs89-utm32n.asc
89,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2021,01.12.2021,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2021_100_25832_etrs89-utm32n.asc
90,True,fixed,auto,PO_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2022,01.12.2022,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.71,,historic_runs,BRA_BER,,,,,,BB_CType12_2022_100_25832_etrs89-utm32n.asc
91,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2004,01.10.2005,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2005_100_25832_etrs89-utm32n.asc
92,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2005,01.10.2006,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2006_100_25832_etrs89-utm32n.asc
93,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2006,01.10.2007,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2007_100_25832_etrs89-utm32n.asc
94,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2007,01.10.2008,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2008_100_25832_etrs89-utm32n.asc
95,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2008,01.10.2009,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2009_100_25832_etrs89-utm32n.asc
96,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2009,01.10.2010,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2010_100_25832_etrs89-utm32n.asc
97,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2010,01.10.2011,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2011_100_25832_etrs89-utm32n.asc
98,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2011,01.10.2012,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2012_100_25832_etrs89-utm32n.asc
99,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2012,01.10.2013,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2013_100_25832_etrs89-utm32n.asc
100,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2013,01.10.2014,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2014_100_25832_etrs89-utm32n.asc
101,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2014,01.10.2015,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2015_100_25832_etrs89-utm32n.asc
102,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2015,01.10.2016,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2016_100_25832_etrs89-utm32n.asc
103,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2016,01.10.2017,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2017_100_25832_etrs89-utm32n.asc
104,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2017,01.10.2018,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2018_100_25832_etrs89-utm32n.asc
105,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2018,01.10.2019,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2019_100_25832_etrs89-utm32n.asc
106,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2019,01.10.2020,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2020_100_25832_etrs89-utm32n.asc
107,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2020,01.10.2021,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2021_100_25832_etrs89-utm32n.asc
108,True,fixed,auto,WR_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2021,01.10.2022,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.88,,historic_runs,BRA_BER,,,,,,BB_CType5_2022_100_25832_etrs89-utm32n.asc
109,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2004,01.10.2005,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2005_100_25832_etrs89-utm32n.asc
110,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2005,01.10.2006,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2006_100_25832_etrs89-utm32n.asc
111,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2006,01.10.2007,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2007_100_25832_etrs89-utm32n.asc
112,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2007,01.10.2008,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2008_100_25832_etrs89-utm32n.asc
113,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2008,01.10.2009,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2009_100_25832_etrs89-utm32n.asc
114,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2009,01.10.2010,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2010_100_25832_etrs89-utm32n.asc
115,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2010,01.10.2011,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2011_100_25832_etrs89-utm32n.asc
116,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2011,01.10.2012,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2012_100_25832_etrs89-utm32n.asc
117,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2012,01.10.2013,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2013_100_25832_etrs89-utm32n.asc
118,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2013,01.10.2014,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2014_100_25832_etrs89-utm32n.asc
119,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2014,01.10.2015,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2015_100_25832_etrs89-utm32n.asc
120,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2015,01.10.2016,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2016_100_25832_etrs89-utm32n.asc
121,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2016,01.10.2017,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2017_100_25832_etrs89-utm32n.asc
122,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2017,01.10.2018,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2018_100_25832_etrs89-utm32n.asc
123,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2018,01.10.2019,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2019_100_25832_etrs89-utm32n.asc
124,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2019,01.10.2020,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2020_100_25832_etrs89-utm32n.asc
125,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2020,01.10.2021,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2021_100_25832_etrs89-utm32n.asc
126,True,fixed,auto,WB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.09.2021,01.10.2022,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.73,,historic_runs,BRA_BER,,,,,,BB_CType4_2022_100_25832_etrs89-utm32n.asc
127,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2005,01.12.2005,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2005_100_25832_etrs89-utm32n.asc
128,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2006,01.12.2006,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2006_100_25832_etrs89-utm32n.asc
129,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2007,01.12.2007,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2007_100_25832_etrs89-utm32n.asc
130,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2008,01.12.2008,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2008_100_25832_etrs89-utm32n.asc
131,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2009,01.12.2009,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2009_100_25832_etrs89-utm32n.asc
132,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2010,01.12.2010,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2010_100_25832_etrs89-utm32n.asc
133,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2011,01.12.2011,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2011_100_25832_etrs89-utm32n.asc
134,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2012,01.12.2012,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2012_100_25832_etrs89-utm32n.asc
135,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2013,01.12.2013,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2013_100_25832_etrs89-utm32n.asc
136,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2014,01.12.2014,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2014_100_25832_etrs89-utm32n.asc
137,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2015,01.12.2015,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2015_100_25832_etrs89-utm32n.asc
138,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2016,01.12.2016,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2016_100_25832_etrs89-utm32n.asc
139,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2017,01.12.2017,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2017_100_25832_etrs89-utm32n.asc
140,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2018,01.12.2018,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2018_100_25832_etrs89-utm32n.asc
141,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2019,01.12.2019,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2019_100_25832_etrs89-utm32n.asc
142,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2020,01.12.2020,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2020_100_25832_etrs89-utm32n.asc
143,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2021,01.12.2021,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2021_100_25832_etrs89-utm32n.asc
144,True,fixed,auto,SB_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,01.02.2022,01.12.2022,False,False,True,True,True,False,True,False,True,False,False,False,False,,,0.87,,historic_runs,BRA_BER,,,,,,BB_CType8_2022_100_25832_etrs89-utm32n.asc
